THỜI KHÓA BIỂU DỰ KIẾN KỲ 20251 - CẬP NHẬT NGÀY 12.09.2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Min,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20251,TCK,758451,758451,ME4602E,Thực tập xưởng TBTĐ,Internship: automatic equipments,2(0-0-4-4),1AB_Nhóm01,10,7,1410-1730,1410,1730,Chiều,12,T-101B,NULL,16,NULL,15,Kết thúc ĐK,TH,AB,ELITECH,
20251,TCK,758451,758451,ME4602E,Thực tập xưởng TBTĐ,Internship: automatic equipments,2(0-0-4-4),1AB_Nhóm01,11,6,1410-1730,1410,1730,Chiều,13,T-110,NULL,16,NULL,15,Kết thúc ĐK,TH,AB,ELITECH,
20251,TCK,758451,758451,ME4602E,Thực tập xưởng TBTĐ,Internship: automatic equipments,2(0-0-4-4),1AB_Nhóm01,12,7,1410-1730,1410,1730,Chiều,13,T-110,NULL,16,NULL,15,Kết thúc ĐK,TH,AB,ELITECH,
20251,TCK,758451,758451,ME4602E,Thực tập xưởng TBTĐ,Internship: automatic equipments,2(0-0-4-4),1AB_Nhóm01,13,6,1410-1730,1410,1730,Chiều,18,T-206,NULL,16,NULL,15,Kết thúc ĐK,TH,AB,ELITECH,
20251,TCK,758451,758451,ME4602E,Thực tập xưởng TBTĐ,Internship: automatic equipments,2(0-0-4-4),1AB_Nhóm01,14,7,1410-1730,1410,1730,Chiều,18,T-206,NULL,16,NULL,15,Kết thúc ĐK,TH,AB,ELITECH,
20251,TCK,758451,758451,ME4602E,Thực tập xưởng TBTĐ,Internship: automatic equipments,2(0-0-4-4),1AB_Nhóm01,15,6,1410-1730,1410,1730,Chiều,17,T-101,NULL,16,NULL,15,Kết thúc ĐK,TH,AB,ELITECH,
20251,TCK,757961,757961,ME4602Q,Thực tập xưởng TBTĐ,Internship: automatic equipments,2(0-0-4-4),2AB_Nhóm 01,1,3,1230-1455,1230,1455,Chiều,"5,8,12,15,18",T-103,NULL,NULL,NULL,15,Huỷ lớp,TH,AB,SIE,
20251,TCK,757962,757962,ME4602Q,Thực tập xưởng TBTĐ,Internship: automatic equipments,2(0-0-4-4),2AB_Nhóm 02,1,4,1230-1455,1230,1455,Chiều,"5,8,12,15,18",T-103,NULL,NULL,NULL,15,Huỷ lớp,TH,AB,SIE,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,1,4,0825-1145,0825,1145,Sáng,11,T-512,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,2,5,0825-1145,0825,1145,Sáng,11,T-512,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,3,4,0825-1145,0825,1145,Sáng,12,T-512,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,4,5,0825-1145,0825,1145,Sáng,12,T-512,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,5,4,0825-1145,0825,1145,Sáng,13,T-512,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,6,5,0825-1145,0825,1145,Sáng,13,T-512,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,7,4,0825-1145,0825,1145,Sáng,14,T-106,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,8,5,0825-1145,0825,1145,Sáng,14,T-106,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,9,4,0825-1145,0825,1145,Sáng,15,T-101B,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,10,5,0825-1145,0825,1145,Sáng,15,T-101B,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,11,4,0825-1145,0825,1145,Sáng,16,T-110,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,12,5,0825-1145,0825,1145,Sáng,16,T-110,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,13,4,0825-1145,0825,1145,Sáng,17,T-206,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,14,5,0825-1145,0825,1145,Sáng,17,T-206,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758441,758441,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm01,15,4,0825-1145,0825,1145,Sáng,18,T-101,NULL,9,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,1,4,0825-1145,0825,1145,Sáng,14,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,2,5,0825-1145,0825,1145,Sáng,14,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,3,4,0825-1145,0825,1145,Sáng,15,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,4,5,0825-1145,0825,1145,Sáng,15,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,5,4,0825-1145,0825,1145,Sáng,16,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,6,5,0825-1145,0825,1145,Sáng,16,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,7,4,0825-1145,0825,1145,Sáng,11,T-106,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,8,5,0825-1145,0825,1145,Sáng,11,T-106,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,9,4,0825-1145,0825,1145,Sáng,12,T-101B,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,10,5,0825-1145,0825,1145,Sáng,12,T-101B,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,11,4,0825-1145,0825,1145,Sáng,13,T-110,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,12,5,0825-1145,0825,1145,Sáng,13,T-110,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,13,4,0825-1145,0825,1145,Sáng,18,T-206,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,14,5,0825-1145,0825,1145,Sáng,18,T-206,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758442,758442,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm02,15,4,0825-1145,0825,1145,Sáng,17,T-101,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,1,4,0825-1145,0825,1145,Sáng,17,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,2,5,0825-1145,0825,1145,Sáng,17,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,3,4,0825-1145,0825,1145,Sáng,18,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,4,5,0825-1145,0825,1145,Sáng,18,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,5,4,0825-1145,0825,1145,Sáng,19,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,6,5,0825-1145,0825,1145,Sáng,19,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,7,4,0825-1145,0825,1145,Sáng,12,T-106,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,8,5,0825-1145,0825,1145,Sáng,12,T-106,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,9,4,0825-1145,0825,1145,Sáng,13,T-101B,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,10,5,0825-1145,0825,1145,Sáng,13,T-101B,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,11,4,0825-1145,0825,1145,Sáng,14,T-110,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,12,5,0825-1145,0825,1145,Sáng,14,T-110,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,13,4,0825-1145,0825,1145,Sáng,15,T-206,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,14,5,0825-1145,0825,1145,Sáng,15,T-206,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758443,758443,ME4603,Thực tập xưởng Robot,Internship: robotic systems,2(0-0-4-4),1AB_Nhóm03,15,4,0825-1145,0825,1145,Sáng,16,T-101,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,1,6,0825-1145,0825,1145,Sáng,11,T-512,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,2,7,0825-1145,0825,1145,Sáng,11,T-512,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,3,6,0825-1145,0825,1145,Sáng,12,T-512,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,4,7,0825-1145,0825,1145,Sáng,12,T-512,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,5,6,0825-1145,0825,1145,Sáng,13,T-512,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,6,7,0825-1145,0825,1145,Sáng,13,T-512,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,7,6,0825-1145,0825,1145,Sáng,14,T-106,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,8,7,0825-1145,0825,1145,Sáng,14,T-106,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,9,6,0825-1145,0825,1145,Sáng,15,T-101B,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,10,7,0825-1145,0825,1145,Sáng,15,T-101B,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,11,6,0825-1145,0825,1145,Sáng,16,T-110,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,12,7,0825-1145,0825,1145,Sáng,16,T-110,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,13,6,0825-1145,0825,1145,Sáng,17,T-206,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,14,7,0825-1145,0825,1145,Sáng,17,T-206,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758444,758444,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm01,15,6,0825-1145,0825,1145,Sáng,18,T-101,NULL,15,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,1,6,0825-1145,0825,1145,Sáng,14,T-512,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,2,7,0825-1145,0825,1145,Sáng,14,T-512,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,3,6,0825-1145,0825,1145,Sáng,15,T-512,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,4,7,0825-1145,0825,1145,Sáng,15,T-512,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,5,6,0825-1145,0825,1145,Sáng,16,T-512,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,6,7,0825-1145,0825,1145,Sáng,16,T-512,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,7,6,0825-1145,0825,1145,Sáng,11,T-106,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,8,7,0825-1145,0825,1145,Sáng,11,T-106,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,9,6,0825-1145,0825,1145,Sáng,12,T-101B,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,10,7,0825-1145,0825,1145,Sáng,12,T-101B,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,11,6,0825-1145,0825,1145,Sáng,13,T-110,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,12,7,0825-1145,0825,1145,Sáng,13,T-110,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,13,6,0825-1145,0825,1145,Sáng,18,T-206,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,14,7,0825-1145,0825,1145,Sáng,18,T-206,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758445,758445,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm02,15,6,0825-1145,0825,1145,Sáng,17,T-101,NULL,0,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,1,6,0825-1145,0825,1145,Sáng,17,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,2,7,0825-1145,0825,1145,Sáng,17,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,3,6,0825-1145,0825,1145,Sáng,18,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,4,7,0825-1145,0825,1145,Sáng,18,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,5,6,0825-1145,0825,1145,Sáng,19,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,6,7,0825-1145,0825,1145,Sáng,19,T-512,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,7,6,0825-1145,0825,1145,Sáng,12,T-106,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,8,7,0825-1145,0825,1145,Sáng,12,T-106,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,9,6,0825-1145,0825,1145,Sáng,13,T-101B,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,10,7,0825-1145,0825,1145,Sáng,13,T-101B,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,11,6,0825-1145,0825,1145,Sáng,14,T-110,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,12,7,0825-1145,0825,1145,Sáng,14,T-110,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,13,6,0825-1145,0825,1145,Sáng,15,T-206,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,14,7,0825-1145,0825,1145,Sáng,15,T-206,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758446,758446,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm03,15,6,0825-1145,0825,1145,Sáng,16,T-101,NULL,1,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758447,758447,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm04,1,4,1410-1730,1410,1730,Chiều,11,T-512,NULL,17,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758447,758447,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm04,2,5,1410-1730,1410,1730,Chiều,11,T-512,NULL,17,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758447,758447,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm04,3,4,1410-1730,1410,1730,Chiều,12,T-512,NULL,17,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
20251,TCK,758447,758447,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),1AB_Nhóm04,4,5,1410-1730,1410,1730,Chiều,12,T-512,NULL,17,NULL,15,Kết thúc ĐK,TH,AB,CT CHUẨN,
