THỜI KHÓA BIỂU DỰ KIẾN KỲ 20252 - CẬP NHẬT NGÀY 23.02.2026,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,2,5,1410-1730,1410,1730,Chiều,37,T-512,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,3,4,1410-1730,1410,1730,Chiều,38,T-512,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,4,5,1410-1730,1410,1730,Chiều,38,T-512,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,5,4,1410-1730,1410,1730,Chiều,39,T-512,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,6,5,1410-1730,1410,1730,Chiều,39,T-512,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,7,4,1410-1730,1410,1730,Chiều,34,T-107,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,8,5,1410-1730,1410,1730,Chiều,34,T-107,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,9,4,1410-1730,1410,1730,Chiều,35,T-101B,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,10,5,1410-1730,1410,1730,Chiều,35,T-101B,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,11,4,1410-1730,1410,1730,Chiều,36,T-112,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,12,5,1410-1730,1410,1730,Chiều,36,T-112,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,13,4,1410-1730,1410,1730,Chiều,41,T-207,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,14,5,1410-1730,1410,1730,Chiều,41,T-207,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763922,763922,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm05,15,4,1410-1730,1410,1730,Chiều,40,T-102,NULL,2,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,1,4,1410-1730,1410,1730,Chiều,40,T-512,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,2,5,1410-1730,1410,1730,Chiều,40,T-512,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,3,4,1410-1730,1410,1730,Chiều,41,T-512,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,4,5,1410-1730,1410,1730,Chiều,41,T-512,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,5,4,1410-1730,1410,1730,Chiều,42,T-512,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,6,5,1410-1730,1410,1730,Chiều,42,T-512,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,7,4,1410-1730,1410,1730,Chiều,35,T-107,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,8,5,1410-1730,1410,1730,Chiều,35,T-107,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,9,4,1410-1730,1410,1730,Chiều,36,T-101B,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,10,5,1410-1730,1410,1730,Chiều,36,T-101B,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,11,4,1410-1730,1410,1730,Chiều,37,T-112,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,12,5,1410-1730,1410,1730,Chiều,37,T-112,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,13,4,1410-1730,1410,1730,Chiều,38,T-207,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,14,5,1410-1730,1410,1730,Chiều,38,T-207,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763923,763923,ME4604,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm06,15,4,1410-1730,1410,1730,Chiều,39,T-102,NULL,9,15,Điều chỉnh ĐK,TH,AB,CT CHUẨN,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,1,6,1410-1730,1410,1730,Chiều,37,T-512,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,2,7,1410-1730,1410,1730,Chiều,37,T-512,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,3,6,1410-1730,1410,1730,Chiều,38,T-512,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,4,7,1410-1730,1410,1730,Chiều,38,T-512,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,5,6,1410-1730,1410,1730,Chiều,39,T-512,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,6,7,1410-1730,1410,1730,Chiều,39,T-512,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,7,6,1410-1730,1410,1730,Chiều,34,T-107,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,8,7,1410-1730,1410,1730,Chiều,34,T-107,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,9,6,1410-1730,1410,1730,Chiều,35,T-101B,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,10,7,1410-1730,1410,1730,Chiều,35,T-101B,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,11,6,1410-1730,1410,1730,Chiều,36,T-112,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,12,7,1410-1730,1410,1730,Chiều,36,T-112,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,13,6,1410-1730,1410,1730,Chiều,41,T-207,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,14,7,1410-1730,1410,1730,Chiều,41,T-207,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763925,763925,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm01,15,6,1410-1730,1410,1730,Chiều,40,T-102,NULL,12,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,1,6,1410-1730,1410,1730,Chiều,40,T-512,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,2,7,1410-1730,1410,1730,Chiều,40,T-512,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,3,6,1410-1730,1410,1730,Chiều,41,T-512,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,4,7,1410-1730,1410,1730,Chiều,41,T-512,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,5,6,1410-1730,1410,1730,Chiều,42,T-512,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,6,7,1410-1730,1410,1730,Chiều,42,T-512,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,7,6,1410-1730,1410,1730,Chiều,35,T-107,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,8,7,1410-1730,1410,1730,Chiều,35,T-107,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,9,6,1410-1730,1410,1730,Chiều,36,T-101B,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,10,7,1410-1730,1410,1730,Chiều,36,T-101B,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,11,6,1410-1730,1410,1730,Chiều,37,T-112,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,12,7,1410-1730,1410,1730,Chiều,37,T-112,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,13,6,1410-1730,1410,1730,Chiều,38,T-207,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,14,7,1410-1730,1410,1730,Chiều,38,T-207,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763926,763926,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm02,15,6,1410-1730,1410,1730,Chiều,39,T-102,NULL,0,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,1,2,0825-1145,0825,1145,Sáng,38,T-512,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,2,3,0825-1145,0825,1145,Sáng,38,T-512,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,3,2,0825-1145,0825,1145,Sáng,39,T-512,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,4,3,0825-1145,0825,1145,Sáng,39,T-512,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,5,2,0825-1145,0825,1145,Sáng,40,T-512,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,6,3,0825-1145,0825,1145,Sáng,40,T-512,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,7,2,0825-1145,0825,1145,Sáng,36,T-107,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,8,3,0825-1145,0825,1145,Sáng,36,T-107,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,9,2,0825-1145,0825,1145,Sáng,35,T-101B,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,10,3,0825-1145,0825,1145,Sáng,35,T-101B,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,11,2,0825-1145,0825,1145,Sáng,34,T-112,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,12,3,0825-1145,0825,1145,Sáng,34,T-112,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,13,2,0825-1145,0825,1145,Sáng,41,T-207,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,14,3,0825-1145,0825,1145,Sáng,41,T-207,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763927,763927,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm03,15,2,0825-1145,0825,1145,Sáng,37,T-102,NULL,13,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,1,2,1410-1730,1410,1730,Chiều,38,T-512,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,2,3,1410-1730,1410,1730,Chiều,38,T-512,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,3,2,1410-1730,1410,1730,Chiều,39,T-512,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,4,3,1410-1730,1410,1730,Chiều,39,T-512,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,5,2,1410-1730,1410,1730,Chiều,40,T-512,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,6,3,1410-1730,1410,1730,Chiều,40,T-512,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,7,2,1410-1730,1410,1730,Chiều,36,T-107,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,8,3,1410-1730,1410,1730,Chiều,36,T-107,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,9,2,1410-1730,1410,1730,Chiều,35,T-101B,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,10,3,1410-1730,1410,1730,Chiều,35,T-101B,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,11,2,1410-1730,1410,1730,Chiều,34,T-112,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,12,3,1410-1730,1410,1730,Chiều,34,T-112,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,13,2,1410-1730,1410,1730,Chiều,41,T-207,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,14,3,1410-1730,1410,1730,Chiều,41,T-207,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763928,763928,ME4604E,Thực tập xưởng HTCĐT TM,Internship: intelligent mechatronics systems,2(0-0-4-4),2AB_Nhóm04,15,2,1410-1730,1410,1730,Chiều,37,T-102,NULL,10,15,Điều chỉnh ĐK,TH,AB,ELITECH,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,1,6,1410-1730,1410,1730,Chiều,34,T-512,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,2,7,1410-1730,1410,1730,Chiều,34,T-512,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,3,6,1410-1730,1410,1730,Chiều,35,T-512,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,4,7,1410-1730,1410,1730,Chiều,35,T-512,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,5,6,1410-1730,1410,1730,Chiều,36,T-512,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,6,7,1410-1730,1410,1730,Chiều,36,T-512,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,7,6,1410-1730,1410,1730,Chiều,37,T-107,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,8,7,1410-1730,1410,1730,Chiều,37,T-107,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,9,6,1410-1730,1410,1730,Chiều,38,T-101B,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,10,7,1410-1730,1410,1730,Chiều,38,T-101B,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,11,6,1410-1730,1410,1730,Chiều,39,T-112,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,12,7,1410-1730,1410,1730,Chiều,39,T-112,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
20252,TCK,763924,763924,ME4604Q,Thực tập xưởng,Workshop Practicum,2(0-0-4-4),2AB_Nhóm01,13,6,1410-1730,1410,1730,Chiều,40,T-207,NULL,11,15,Điều chỉnh ĐK,TH,AB,SIE,
